sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
0,0.0,0.004,0.522,0.05554999999999999
60,0.0,0.001,0.0,0.040190000000000003
120,0.0,0.009,0.0,0.01512
180,0.0,0.002,0.0,0.040089999999999994
240,0.0,0.002,0.0,0.028089999999999997
300,0.0,0.001,0.34,0.00793
360,0.0,0.004,0.0,0.02912
420,0.0,0.007,0.0,0.06361
480,0.0,0.005,0.0,0.026050000000000004
540,0.0,0.002,0.0,0.03706
600,0.0,0.003,0.392,0.016229999999999998
660,0.0,0.006,0.0,0.025179999999999998
720,0.0,0.006,0.0,0.03646
780,0.0,0.012,0.0,0.01736
840,0.0,0.002,0.0,0.01858
900,0.0,0.002,0.348,0.05036
960,0.0,0.002,0.0,0.04302
1020,0.0,0.009,0.0,0.10701
1080,0.0,0.002,0.0,0.03481
1140,0.0,0.004,0.0,0.018349999999999998
1200,0.0,0.005,0.368,0.02692
1260,0.0,0.002,0.0,0.02189
1320,0.0,0.007,0.0,0.052879999999999996
1380,0.0,0.007,0.0,0.00565
1440,0.0,0.002,0.0,0.04568
1500,0.0,0.002,0.416,0.04826999999999999
1560,0.0,0.005,0.0,0.05324000000000001
1620,0.0,0.002,0.0,0.01629
1680,0.0,0.004,0.0,0.02206
1740,0.0,0.005,0.0,0.03458000000000001
1800,0.0,0.016,0.309,0.06129
1860,0.0,0.002,0.0,0.029869999999999997
1920,0.0,0.002,0.0,0.03344
1980,0.0,0.002,0.0,0.054400000000000004
2040,0.0,0.007,0.0,0.0
2100,0.0,0.002,0.532,0.00768
2160,0.0,0.002,0.0,0.04344
2220,0.0,0.001,0.0,0.059539999999999996
2280,0.0,0.009,0.0,0.03348
2340,0.0,0.005,0.0,0.05365
2400,0.0,0.001,0.417,0.03888
2460,0.0,0.015,0.0,0.08245999999999999
2520,0.0,0.002,0.0,0.02937
2580,0.0,0.001,0.0,0.08736999999999999
2640,0.0,0.004,0.0,0.12067
2700,0.0,0.003,0.329,0.051449999999999996
2760,0.0,0.001,0.0,0.06346
2820,0.0,0.001,0.0,0.11997000000000001
2880,0.0,0.003,0.0,0.039779999999999996
2940,0.0,0.002,0.0,0.01202
3000,0.0,0.01,0.396,0.046799999999999994
3060,0.0,0.002,0.0,0.04712
3120,0.0,0.002,0.0,0.03814
3180,0.0,0.002,0.0,0.020470000000000002
3240,0.0,0.003,0.0,0.05387
3300,0.0,0.002,0.547,0.04213
3360,0.0,0.002,0.0,0.05099
3420,0.0,0.001,0.0,0.01637
3480,0.0,0.002,0.0,0.05268
3540,0.0,0.002,0.0,0.0
3600,0.0,0.002,0.475,0.01806
3660,0.0,0.002,0.0,0.017259999999999998
3720,0.0,0.002,0.0,0.01592
3780,0.0,0.002,0.0,0.027129999999999998
3840,0.0,0.003,0.0,0.01307
3900,0.0,0.004,0.37,0.02102
3960,0.0,0.004,0.0,0.0048
4020,0.0,0.002,0.0,0.00482
4080,0.0,0.005,0.0,0.04224
4140,0.0,0.002,0.0,0.028890000000000002
4200,0.0,0.002,0.385,0.0
4260,0.0,0.005,0.0,0.047
4320,0.0,0.004,0.0,0.03357
4380,0.0,0.002,0.0,0.027519999999999996
4440,0.0,0.004,0.0,0.02545
4500,0.0,0.002,0.419,0.03459
4560,0.0,0.002,0.0,0.01817
4620,0.0,0.002,0.0,0.02446
4680,0.0,0.002,0.0,0.03117
4740,0.0,0.005,0.0,0.02938
4800,0.0,0.002,0.382,0.0366
4860,0.0,0.002,0.0,0.00555
4920,0.0,0.005,0.0,0.01296
4980,0.0,0.005,0.0,0.02141
5040,0.0,0.006,0.0,0.01498
5100,0.0,0.002,0.383,0.01861
5160,0.0,0.008,0.0,0.0303
5220,0.0,0.005,0.0,0.02355
5280,0.0,0.002,0.0,0.01738
5340,0.0,0.002,0.0,0.0
5400,0.0,0.002,0.425,0.025599999999999998
5460,0.0,0.001,0.0,0.0063999999999999994
5520,0.0,0.002,0.0,0.016059999999999998
5580,0.0,0.011,0.0,0.03482999999999999
5640,0.0,0.002,0.0,0.03775
5700,0.0,0.009,0.483,0.03371
5760,0.0,0.005,0.0,0.05002
5820,0.0,0.002,0.0,0.02333
5880,0.0,0.009,0.0,0.03163
5940,0.0,0.006,0.0,0.02178
6000,0.0,0.005,0.366,0.027190000000000002
6060,0.0,0.004,0.0,0.01464
6120,0.0,0.01,0.0,0.054240000000000003
6180,0.0,0.007,0.0,0.00663
6240,0.0,0.003,0.0,0.09365000000000001
6300,0.0,0.017,0.337,0.07102
6360,0.0,0.001,0.0,0.00338
6420,0.0,0.002,0.0,0.02978
6480,0.0,0.004,0.0,0.03276
6540,0.0,0.002,0.0,0.013399999999999999
6600,0.0,0.004,0.304,0.027970000000000002
6660,0.0,0.002,0.0,0.020720000000000002
6720,0.0,0.007,0.0,0.014179999999999998
6780,0.0,0.013,0.0,0.06486
6840,0.0,0.002,0.0,0.02739
6900,0.0,0.002,0.324,0.0334
6960,0.0,0.007,0.0,0.025369999999999997
7020,0.0,0.005,0.0,0.03319
7080,0.0,0.002,0.0,0.00719
7140,0.0,0.003,0.0,0.04208
7200,0.0,0.005,0.318,0.02298
7260,0.0,0.005,0.0,0.015550000000000001
7320,0.0,0.002,0.0,0.0
7380,0.0,0.007,0.0,0.021699999999999997
7440,0.0,0.009,0.0,0.026910000000000003
7500,0.0,0.005,0.372,0.01903
7560,0.0,0.002,0.0,0.01371
7620,0.0,0.009,0.0,0.042730000000000004
7680,0.0,0.018,0.0,0.030829999999999996
7740,0.0,0.003,0.0,0.03256
7800,0.0,0.003,0.33,0.01465
7860,0.0,0.006,0.0,0.04747
7920,0.0,0.009,0.0,0.042269999999999995
7980,0.0,0.009,0.0,0.01242
8040,0.0,0.005,0.0,0.022279999999999998
8100,0.0,0.008,0.385,0.02825
8160,0.0,0.001,0.0,0.00279
8220,0.0,0.002,0.0,0.0
8280,0.0,0.002,0.0,0.03345
8340,0.0,0.002,0.0,0.02259
8400,0.0,0.002,0.503,0.03166
8460,0.0,0.002,0.0,0.00581
8520,0.0,0.013,0.0,0.012419999999999999
8580,0.0,0.005,0.0,0.0231
8640,0.0,0.002,0.0,0.0191
8700,0.0,0.003,0.376,0.022059999999999996
8760,0.0,0.002,0.0,0.01227
8820,0.0,0.005,0.0,0.03359
8880,0.0,0.002,0.0,0.009999999999999998
8940,0.0,0.002,0.0,0.0346
9000,0.0,0.002,0.387,0.014419999999999999
9060,0.0,0.002,0.0,0.023150000000000004
9120,0.0,0.001,0.0,0.00587
9180,0.0,0.004,0.0,0.00459
9240,0.0,0.002,0.0,0.01584
9300,0.0,0.001,0.309,0.00982
9360,0.0,0.003,0.0,0.044759999999999994
9420,0.0,0.003,0.0,0.01022
9480,0.0,0.002,0.0,0.01058
9540,0.0,0.002,0.0,0.02683
9600,0.0,0.002,0.402,0.00975
9660,0.0,0.001,0.0,0.0
9720,0.0,0.002,0.0,0.01476
9780,0.0,0.002,0.0,0.0
9840,0.0,0.002,0.0,0.00597
9900,0.0,0.004,0.341,0.00802
9960,0.0,0.005,0.0,0.01068
10020,0.0,0.001,0.0,0.01185
10080,0.0,0.002,0.0,0.02119
10140,0.0,0.001,0.0,0.0029
10200,0.0,0.004,0.298,0.018510000000000002
10260,0.0,0.003,0.0,0.01093
10320,0.0,0.004,0.0,0.015210000000000001
10380,0.0,0.003,0.0,0.017320000000000002
10440,0.0,0.009,0.0,0.01532
10500,0.0,0.001,0.338,0.00927
10560,0.0,0.001,0.0,0.07967
10620,0.0,0.001,0.0,0.00464
10680,0.0,0.005,0.0,0.01922
10740,0.0,0.007,0.0,0.030780000000000002
10800,0.0,0.001,0.442,0.00783
10860,0.0,0.003,0.0,0.02183
10920,0.0,0.001,0.0,0.0
10980,0.0,0.003,0.0,0.02063
11040,0.0,0.002,0.0,0.00508
11100,0.0,0.001,0.352,0.00325
11160,0.0,0.009,0.0,0.01302
11220,0.0,0.001,0.0,0.0
11280,0.0,0.009,0.0,0.01144
11340,0.0,0.004,0.0,0.01637
11400,0.0,0.005,0.401,0.00592
11460,0.0,0.008,0.0,0.01142
11520,0.0,0.001,0.0,0.00529
11580,0.0,0.001,0.0,0.0
11640,0.0,0.001,0.0,0.0
11700,0.0,0.004,0.355,0.01057
11760,0.0,0.002,0.0,0.0
11820,0.0,0.001,0.0,0.01667
11880,0.0,0.001,0.0,0.0
11940,0.0,0.001,0.0,0.022109999999999998
12000,0.0,0.004,0.328,0.0
12060,0.0,0.005,0.0,0.0
12120,0.0,0.001,0.0,0.009559999999999999
12180,0.0,0.001,0.0,0.0
12240,0.0,0.002,0.0,0.014029999999999999
12300,0.0,0.002,0.347,0.0
12360,0.0,0.002,0.0,0.0
12420,0.0,0.001,0.0,0.00845
12480,0.0,0.001,0.0,0.00565
12540,0.0,0.003,0.0,0.0
12600,0.0,0.001,0.317,0.014450000000000001
12660,0.0,0.001,0.0,0.015030000000000002
12720,0.0,0.001,0.0,0.00267
12780,0.0,0.003,0.0,0.00866
12840,0.0,0.001,0.0,0.0
12900,0.0,0.001,0.387,0.0
12960,0.0,0.001,0.0,0.00271
13020,0.0,0.002,0.0,0.00807
13080,0.0,0.001,0.0,0.0
13140,0.0,0.001,0.0,0.01092
13200,0.0,0.001,0.396,0.0
13260,0.0,0.002,0.0,0.003
13320,0.0,0.001,0.0,0.00759
13380,0.0,0.005,0.0,0.05014
13440,0.0,0.002,0.0,0.01866
13500,0.0,0.001,0.442,0.03659
13560,0.0,0.001,0.0,0.00257
13620,0.0,0.003,0.0,0.01373
13680,0.0,0.004,0.0,0.01004
13740,0.0,0.001,0.0,0.00607
13800,0.0,0.002,0.328,0.00343
13860,0.0,0.011,0.0,0.033600000000000005
13920,0.0,0.002,0.0,0.01842
13980,0.0,0.001,0.0,0.00879
14040,0.0,0.003,0.0,0.00549
14100,0.0,0.002,0.361,0.01053
14160,0.0,0.002,0.0,0.0048000000000000004
14220,0.0,0.001,0.0,0.019799999999999998
14280,0.0,0.001,0.0,0.0
14340,0.0,0.001,0.0,0.0
14400,0.0,0.001,0.334,0.00482
14460,0.0,0.003,0.0,0.01612
14520,0.0,0.001,0.0,0.0
14580,0.0,0.001,0.0,0.0
14640,0.0,0.001,0.0,0.0
14700,0.0,0.002,0.354,0.0
14760,0.0,0.003,0.0,0.0
14820,0.0,0.001,0.0,0.00998
14880,0.0,0.012,0.0,0.00822
14940,0.0,0.001,0.0,0.0
15000,0.0,0.001,0.411,0.0
15060,0.0,0.001,0.0,0.0
15120,0.0,0.001,0.0,0.0
15180,0.0,0.001,0.0,0.0
15240,0.0,0.002,0.0,0.0154
15300,0.0,0.001,0.434,0.0
15360,0.0,0.003,0.0,0.0
15420,0.0,0.001,0.0,0.00565
15480,0.0,0.001,0.0,0.0
15540,0.0,0.001,0.0,0.0
15600,0.0,0.001,0.338,0.00496
15660,0.0,0.003,0.0,0.0
15720,0.0,0.003,0.0,0.00496
15780,0.0,0.001,0.0,0.0
15840,0.0,0.005,0.0,0.0
15900,0.0,0.008,0.35,0.0
15960,0.0,0.001,0.0,0.0
16020,0.0,0.004,0.0,0.00528
16080,0.0,0.001,0.0,0.00887
16140,0.0,0.001,0.0,0.00861
16200,0.0,0.001,0.565,0.0
16260,0.0,0.002,0.0,0.00278
16320,0.0,0.001,0.0,0.0
16380,0.0,0.001,0.0,0.0
16440,0.0,0.001,0.0,0.0
16500,0.0,0.002,0.401,0.0
16560,0.0,0.001,0.0,0.00262
16620,0.0,0.001,0.0,0.0
16680,0.0,0.001,0.0,0.0
16740,0.0,0.001,0.0,0.0
16800,0.0,0.002,0.367,0.0
16860,0.0,0.001,0.0,0.0
16920,0.0,0.002,0.0,0.0
16980,0.0,0.001,0.0,0.00921
17040,0.0,0.001,0.0,0.0
17100,0.0,0.001,0.35,0.0
17160,0.0,0.001,0.0,0.0
17220,0.0,0.003,0.0,0.0
17280,0.0,0.006,0.0,0.0
17340,0.0,0.001,0.0,0.0
17400,0.0,0.002,0.389,0.0
17460,0.0,0.001,0.0,0.0
17520,0.0,0.001,0.0,0.0
17580,0.0,0.001,0.0,0.0
17640,0.0,0.001,0.0,0.0
17700,0.0,0.001,0.444,0.0
17760,0.0,0.0,0.0,0.0
17820,0.0,0.001,0.0,0.0
17880,0.0,0.001,0.0,0.00498
17940,0.0,0.001,0.0,0.0
18000,0.0,0.001,0.434,0.0
18060,0.0,0.001,0.0,0.0
18120,0.0,0.001,0.0,0.0
18180,0.0,0.003,0.0,0.0
18240,0.0,0.002,0.0,0.0
18300,0.0,0.001,0.371,0.0
18360,0.0,0.001,0.0,0.0
18420,0.0,0.002,0.0,0.0
18480,0.0,0.001,0.0,0.0
18540,0.0,0.001,0.0,0.0
18600,0.0,0.001,0.377,0.0
18660,0.0,0.0,0.0,0.0
18720,0.0,0.001,0.0,0.0
18780,0.0,0.001,0.0,0.0
18840,0.0,0.001,0.0,0.0
18900,0.0,0.001,0.572,0.0
18960,0.0,0.001,0.0,0.0
19020,0.0,0.001,0.0,0.0
19080,0.0,0.001,0.0,0.0
19140,0.0,0.001,0.0,0.0
19200,0.0,0.002,0.397,0.0
19260,0.0,0.0,0.0,0.0
19320,0.0,0.0,0.0,0.0
19380,0.0,0.001,0.0,0.0
19440,0.0,0.0,0.0,0.0
19500,0.0,0.001,0.389,0.0
19560,0.0,0.001,0.0,0.0
19620,0.0,0.0,0.0,0.0
19680,0.0,0.0,0.0,0.0
19740,0.0,0.001,0.0,0.0
19800,0.0,0.001,0.387,0.0
19860,0.0,0.0,0.0,0.0
19920,0.0,0.001,0.0,0.0
19980,0.0,0.001,0.0,0.0
20040,0.0,0.003,0.0,0.0
20100,0.0,0.001,0.504,0.00473
20160,0.0,0.001,0.0,0.0
20220,0.0,0.001,0.0,0.0
20280,0.0,0.001,0.0,0.0
20340,0.0,0.004,0.0,0.0
20400,0.0,0.001,0.46,0.0
20460,0.0,0.001,0.0,0.0
20520,0.0,0.001,0.0,0.0
20580,0.0,0.001,0.0,0.0
20640,0.0,0.001,0.0,0.0
20700,0.0,0.001,0.377,0.0
20760,0.0,0.0,0.0,0.0
20820,0.0,0.005,0.0,0.0
20880,0.0,0.001,0.0,0.0
20940,0.0,0.001,0.0,0.0
21000,0.0,0.001,0.464,0.0
21060,0.0,0.0,0.0,0.0
21120,0.0,0.001,0.0,0.0
21180,0.0,0.004,0.0,0.0
21240,0.0,0.002,0.0,0.0
21300,0.0,0.002,0.439,0.0
21360,0.0,0.0,0.0,0.0
21420,0.0,0.001,0.0,0.0
21480,0.0,0.001,0.0,0.0
21540,0.0,0.001,0.0,0.0
21600,0.0,0.001,0.518,0.0
